YEAR,MAX,MIN
1947,78.3,57.4
1948,80.2,61.3
1949,85.3,69.3
1950,81.3,55.4
1951,72.3,58.3
1952,71.2,59.4
1953,92.3,62.4
1954,90.3,70.3
1955,84.4,63.3
1956,88.3,70.3
1957,84.4,64.4
1958,73.4,49.3
1959,87.4,60.1
1960,70.3,57.0
1961,75.4,44.1
1962,83.3,53.1
1963,64.4,41.4
1964,85.3,64.4
1965,77.0,64.0
1966,84.0,69.1
1967,75.9,57.9
1968,93.4,65.3
1969,65.3,46.0
1973,80.1,61.0
1974,84.9,66.0
1975,89.1,66.9
1976,77.9,54.0
1977,82.9,55.9
1978,81.0,54.0
1979,90.0,68.0
1980,79.0,43.0
1981,84.9,59.9
1982,75.9,50.0
1983,90.0,59.0
1984,82.0,55.9
1985,82.9,60.1
1986,91.0,60.1
1987,86.0,66.0
1988,104.0,71.1
1989,82.0,57.0
1990,82.9,57.0
1991,93.9,62.1
1992,60.1,37.9
1993,79.0,60.1
1994,90.0,68.0
1995,95.0,69.1
1996,86.0,64.9
1997,87.8,69.1
1998,86.0,70.0
1999,81.0,63.0
2000,81.0,66.0
2001,75.9,60.1
2002,91.0,72.0
2003,80.1,45.0
2004,73.0,48.0
2005,89.1,52.0
2006,87.1,63.0
2007,84.0,61.0
2008,82.0,57.9
2009,87.1,68.0
2010,84.9,64.0
2011,89.1,64.9
2012,95.0,73.9
2013,86.0,55.9
2014,84.9,60.1
2015,84.0,53.1
2016,93.0,64.0
2017,80.1,55.0
2018,77.0,64.0
