YEAR,MAX,MIN
1947,85.3,59.4
1948,81.3,58.3
1949,85.3,69.3
1950,85.3,71.2
1951,83.3,60.3
1952,88.3,69.3
1953,85.3,60.3
1954,91.2,68.4
1955,76.3,48.4
1956,87.3,64.4
1957,77.4,64.4
1958,73.4,53.4
1959,90.3,71.1
1960,84.4,63.3
1961,81.3,52.0
1962,82.9,58.3
1963,92.3,62.4
1964,90.3,64.9
1965,79.0,55.0
1966,87.1,75.0
1967,75.0,54.0
1968,72.3,57.9
1969,96.4,70.0
1973,83.8,73.0
1974,75.0,51.1
1975,80.1,69.1
1976,87.1,65.8
1977,89.1,57.9
1978,87.1,68.0
1979,87.1,52.9
1980,91.0,62.1
1981,81.0,56.8
1982,82.9,50.0
1983,99.0,63.0
1984,84.9,55.0
1985,87.1,51.1
1986,89.1,55.9
1987,80.1,60.1
1988,84.9,60.1
1989,91.0,55.9
1990,84.0,55.0
1991,91.9,57.0
1992,80.1,46.9
1993,82.9,57.9
1994,84.9,55.9
1995,88.0,63.0
1996,82.0,54.0
1997,82.9,66.0
1998,91.0,69.8
1999,88.0,64.0
2000,86.0,64.0
2001,86.0,57.9
2002,88.0,70.0
2003,91.9,64.0
2004,75.0,48.9
2005,93.0,69.1
2006,71.1,60.8
2007,91.9,64.9
2008,86.0,66.0
2009,93.9,73.0
2010,87.1,62.1
2011,81.0,57.0
2012,82.9,55.9
2013,84.9,66.0
2014,80.1,59.0
2015,79.0,60.1
2016,90.0,64.9
2017,75.0,54.0
2018,84.0,61.0
