YEAR,MAX,MIN
1947,96.3,82.4
1948,94.3,68.4
1949,88.3,55.4
1950,85.3,60.3
1951,70.3,49.3
1952,68.4,48.4
1953,82.4,58.3
1954,92.3,74.3
1955,78.3,58.3
1956,78.3,64.4
1957,81.3,58.3
1958,78.3,50.4
1959,91.4,73.4
1960,82.0,66.0
1961,68.4,57.4
1962,94.3,67.3
1963,89.4,63.0
1964,72.0,52.3
1965,73.0,55.0
1966,70.0,52.0
1967,73.9,59.0
1968,95.4,77.0
1969,86.0,55.0
1973,75.9,63.0
1974,75.9,63.0
1975,91.9,73.9
1976,84.0,66.9
1977,79.9,65.8
1978,86.0,65.8
1979,86.0,68.0
1980,86.0,56.8
1981,81.0,61.0
1982,84.9,60.1
1983,84.0,62.1
1984,84.0,55.9
1985,79.0,55.0
1986,87.1,62.1
1987,82.0,54.0
1988,84.0,63.0
1989,84.9,69.1
1990,78.1,64.0
1991,89.1,61.0
1992,84.0,51.1
1993,90.0,61.0
1994,81.0,55.0
1995,87.1,60.1
1996,82.0,68.0
1997,75.0,55.9
1998,89.1,70.0
1999,77.0,66.0
2000,84.0,66.9
2001,86.0,68.0
2002,78.1,66.2
2003,80.1,57.9
2004,78.1,66.0
2005,73.0,57.9
2006,89.1,61.0
2007,90.0,69.1
2008,87.8,72.0
2009,73.0,55.4
2010,81.0,64.9
2011,82.0,59.0
2012,91.9,54.0
2013,82.0,62.1
2014,86.0,71.1
2015,81.0,60.1
2016,81.0,55.9
2017,82.0,60.1
2018,80.1,57.9
