YEAR,MAX,MIN
1947,62.4,52.3
1948,71.2,51.3
1949,74.3,58.3
1950,79.3,60.3
1951,77.4,46.4
1952,91.2,69.3
1953,78.3,56.3
1954,91.2,70.3
1955,75.4,46.4
1956,82.4,70.3
1957,84.4,65.3
1958,66.4,50.4
1959,77.4,56.3
1960,78.4,54.0
1961,63.3,43.3
1962,82.4,50.0
1963,74.3,46.0
1964,75.4,50.4
1965,66.9,46.0
1966,69.1,50.0
1967,90.0,75.0
1968,79.0,58.3
1969,68.4,52.3
1973,84.0,64.9
1974,75.0,62.1
1975,69.1,64.0
1976,90.0,73.9
1977,82.0,54.0
1978,75.9,60.1
1979,89.1,72.0
1980,84.9,48.9
1981,88.0,75.0
1982,82.9,55.0
1983,91.0,55.9
1984,69.1,51.1
1985,73.9,46.9
1986,78.1,54.0
1987,99.0,68.0
1988,93.9,71.1
1989,75.0,53.1
1990,84.0,57.9
1991,93.0,66.9
1992,91.0,62.1
1993,82.0,55.9
1994,93.9,66.0
1995,90.0,57.0
1996,82.9,57.0
1997,82.0,44.1
1998,77.0,62.1
1999,66.9,52.0
2000,78.1,61.0
2001,91.0,66.9
2002,78.1,54.0
2003,78.1,52.0
2004,82.9,64.0
2005,80.1,59.0
2006,86.0,52.0
2007,91.0,63.0
2008,84.0,59.0
2009,81.0,51.1
2010,79.0,60.1
2011,77.0,53.1
2012,93.9,55.9
2013,80.1,55.9
2014,84.0,52.0
2015,82.9,68.0
2016,90.0,64.0
2017,91.9,68.0
2018,89.1,64.0
