YEAR,MAX,MIN
1947,79.3,64.4
1948,75.4,50.4
1949,96.3,73.4
1950,78.3,47.3
1951,75.4,54.3
1952,81.3,62.4
1953,93.4,76.3
1954,85.3,61.3
1955,89.2,74.3
1956,102.4,76.3
1957,78.3,57.4
1958,87.3,70.3
1959,71.4,54.3
1960,76.3,55.9
1961,87.1,66.9
1962,85.3,58.3
1963,95.4,69.1
1964,86.4,67.3
1965,80.1,42.1
1966,91.0,63.0
1967,84.0,66.9
1968,84.9,64.9
1969,79.0,61.0
1973,84.0,61.0
1974,89.1,57.9
1975,84.9,62.1
1976,78.1,52.9
1977,80.1,61.0
1978,84.0,68.0
1979,82.9,50.9
1980,88.0,55.9
1981,73.9,59.0
1982,75.9,46.0
1983,84.9,64.0
1984,77.0,48.9
1985,80.1,52.0
1986,66.0,59.0
1987,77.0,61.0
1988,75.9,52.0
1989,88.0,48.9
1990,91.0,63.0
1991,95.0,66.9
1992,90.0,57.0
1993,73.9,59.0
1994,86.0,59.0
1995,82.0,55.0
1996,88.0,66.0
1997,89.1,66.0
1998,80.1,64.9
1999,82.9,64.4
2000,81.0,57.9
2001,88.0,59.0
2002,93.0,73.9
2003,86.0,59.0
2004,84.9,57.0
2005,87.1,64.9
2006,90.0,62.1
2007,79.0,59.0
2008,82.9,57.9
2009,66.0,57.0
2010,77.0,55.0
2011,89.1,66.9
2012,91.9,68.0
2013,77.0,59.0
2014,80.1,66.2
2015,69.1,55.4
2016,78.1,61.0
2017,84.0,66.0
2018,93.9,75.9
