YEAR,MAX,MIN
1947,95.4,81.3
1948,94.3,68.4
1949,80.2,50.4
1950,82.4,53.4
1951,70.3,53.4
1952,69.3,58.3
1953,83.3,57.4
1954,87.3,63.3
1955,88.3,71.2
1956,79.3,57.4
1957,84.4,58.3
1958,74.3,57.4
1959,94.3,73.9
1960,85.3,64.9
1961,74.3,48.9
1962,93.4,55.4
1963,85.3,62.1
1964,83.3,57.4
1965,75.0,64.9
1966,75.9,63.0
1967,64.9,61.0
1968,94.3,75.9
1969,82.0,55.9
1973,75.0,60.1
1974,81.0,68.0
1975,90.0,73.9
1976,90.0,66.0
1977,79.0,54.9
1978,86.0,62.1
1979,86.0,70.0
1980,84.9,61.9
1981,81.0,55.0
1982,77.0,57.0
1983,95.0,66.9
1984,84.9,57.9
1985,75.9,52.0
1986,87.1,57.9
1987,86.0,66.9
1988,79.0,61.0
1989,87.1,60.1
1990,71.1,66.9
1991,88.0,53.1
1992,81.0,48.9
1993,80.1,61.0
1994,81.0,55.0
1995,89.1,62.1
1996,88.0,73.0
1997,73.0,55.0
1998,84.0,72.0
1999,78.1,55.9
2000,84.0,55.0
2001,86.0,55.0
2002,87.1,62.1
2003,95.0,69.1
2004,80.1,48.9
2005,82.0,61.0
2006,87.1,55.0
2007,90.0,69.1
2008,82.9,68.0
2009,73.0,57.0
2010,86.0,68.0
2011,82.0,59.0
2012,84.9,53.1
2013,90.0,68.0
2014,86.0,70.0
2015,82.0,55.0
2016,78.1,55.9
2017,87.1,71.1
2018,79.0,57.9
