YEAR,MAX,MIN
1947,86.4,51.3
1948,81.0,47.3
1949,75.4,49.3
1950,86.4,70.3
1951,75.4,56.3
1952,81.3,57.4
1953,84.4,60.3
1954,86.4,61.3
1955,67.3,50.4
1956,87.3,54.3
1957,76.3,51.3
1958,64.4,52.3
1959,90.3,71.1
1960,74.3,51.1
1961,78.4,55.0
1962,82.4,66.9
1963,90.3,64.9
1964,91.4,69.4
1965,75.0,55.9
1966,57.9,51.1
1967,84.0,73.0
1968,93.4,65.3
1969,71.4,43.0
1973,86.0,63.9
1974,81.0,62.1
1975,71.1,48.9
1976,89.1,63.9
1977,70.0,45.9
1978,75.9,43.9
1979,92.8,56.8
1980,69.1,48.9
1981,84.9,52.9
1982,75.9,53.1
1983,81.0,60.1
1984,86.0,70.0
1985,95.0,62.1
1986,75.0,48.9
1987,91.0,52.0
1988,73.0,48.9
1989,82.9,59.0
1990,81.0,60.1
1991,86.0,53.1
1992,75.0,48.0
1993,81.0,62.1
1994,72.0,39.9
1995,69.1,48.9
1996,61.0,45.0
1997,75.0,50.0
1998,64.0,57.0
1999,90.0,68.0
2000,89.1,66.0
2001,81.0,48.0
2002,87.1,55.9
2003,75.9,55.0
2004,91.0,73.9
2005,89.1,64.0
2006,84.9,57.0
2007,81.0,52.0
2008,84.9,64.0
2009,80.1,52.0
2010,82.9,57.9
2011,95.0,51.1
2012,90.0,54.0
2013,80.1,48.9
2014,78.1,54.0
2015,84.9,60.1
2016,72.0,52.0
2017,87.1,53.1
2018,82.0,57.0
