YEAR,MAX,MIN
1947,44.4,27.3
1948,17.4,5.4
1949,31.3,29.3
1950,58.3,17.4
1951,18.3,0.3
1952,36.3,33.4
1953,35.4,13.5
1954,48.4,29.3
1955,22.5,2.5
1956,32.4,26.4
1957,14.4,-10.7
1958,34.3,28.4
1959,25.3,13.3
1960,33.4,17.1
1961,17.4,1.4
1962,37.4,26.4
1963,10.4,-2.6
1964,32.4,19.9
1965,35.1,28.0
1966,23.4,7.0
1967,30.0,28.0
1968,39.4,28.0
1969,20.3,5.0
1973,57.0,30.0
1974,47.8,30.9
1975,30.9,21.9
1976,33.1,18.0
1977,28.9,9.0
1978,32.0,12.0
1979,27.0,0.0
1980,19.9,1.0
1981,51.1,36.0
1982,12.0,-13.0
1983,30.9,18.0
1984,41.0,25.0
1985,12.9,-6.0
1986,37.0,6.1
1987,26.1,-0.9
1988,28.9,-2.0
1989,48.9,34.0
1990,39.0,12.0
1991,21.9,-0.9
1992,28.9,8.1
1993,39.9,17.1
1994,35.1,21.9
1995,32.0,6.1
1996,42.1,30.0
1997,18.0,0.0
1998,37.9,24.1
1999,39.0,19.0
2000,21.9,7.0
2001,30.9,14.0
2002,53.1,27.1
2003,34.0,6.1
2004,23.0,19.4
2005,43.0,21.9
2006,43.0,17.1
2007,43.0,16.0
2008,30.9,17.1
2009,17.1,-2.0
2010,27.0,17.6
2011,28.9,19.9
2012,37.9,21.9
2013,28.0,12.9
2014,33.1,7.0
2015,34.0,15.1
2016,41.0,24.3
2017,42.1,30.0
2018,51.1,24.3
