YEAR,MAX,MIN
1947,66.4,59.4
1948,88.3,70.3
1949,82.4,67.3
1950,77.4,50.4
1951,86.4,68.4
1952,92.3,77.4
1953,85.3,69.3
1954,78.3,65.3
1955,91.2,64.4
1956,78.3,59.4
1957,90.3,75.4
1958,78.3,55.4
1959,92.3,64.0
1960,91.4,63.0
1961,80.1,66.0
1962,80.4,62.4
1963,86.4,63.0
1964,92.3,72.3
1965,77.0,59.0
1966,79.0,48.0
1967,84.0,61.0
1968,92.3,68.0
1969,78.1,68.0
1973,77.9,69.1
1974,80.1,59.0
1975,86.0,66.9
1976,91.9,69.1
1977,95.0,74.8
1978,90.0,69.1
1979,86.0,52.9
1980,100.9,68.9
1981,88.0,64.9
1982,87.1,62.1
1983,96.1,71.1
1984,88.0,62.1
1985,84.9,59.0
1986,86.0,64.0
1987,96.1,66.9
1988,80.1,64.9
1989,73.9,64.0
1990,81.0,57.0
1991,96.1,73.9
1992,75.9,57.0
1993,80.1,61.0
1994,90.0,69.1
1995,84.0,63.0
1996,66.9,57.9
1997,86.0,68.0
1998,93.0,73.0
1999,91.0,73.9
2000,75.0,57.9
2001,93.0,70.0
2002,96.1,79.0
2003,86.0,64.9
2004,89.1,70.0
2005,91.9,63.0
2006,80.1,66.9
2007,75.0,57.9
2008,86.0,68.0
2009,80.1,55.0
2010,91.0,68.0
2011,99.0,73.0
2012,87.1,64.9
2013,89.1,68.0
2014,86.0,60.1
2015,84.9,63.0
2016,91.0,69.1
2017,89.1,70.0
2018,79.0,69.1
