YEAR,MAX,MIN
1947,12.4,-3.6
1948,34.3,25.3
1949,41.4,36.3
1950,43.3,9.3
1951,33.4,21.4
1952,32.4,15.4
1953,26.4,14.4
1954,36.3,29.3
1955,42.4,38.3
1956,29.3,12.4
1957,35.4,26.4
1958,30.4,-6.5
1959,3.0,-9.6
1960,21.9,8.1
1961,32.4,1.0
1962,42.4,30.9
1963,34.3,27.0
1964,39.4,24.1
1965,37.9,21.9
1966,45.3,26.4
1967,28.0,1.9
1968,7.0,-6.7
1969,3.4,-8.0
1973,39.9,17.1
1974,19.0,-1.1
1975,33.1,10.9
1976,10.9,1.9
1977,30.0,5.0
1978,35.1,11.8
1979,3.9,-7.1
1980,30.9,25.9
1981,5.0,-9.0
1982,35.1,21.9
1983,39.0,12.0
1984,37.9,19.9
1985,21.9,-6.0
1986,33.1,24.1
1987,39.9,19.9
1988,30.0,-2.9
1989,30.9,9.0
1990,46.0,32.0
1991,23.0,-2.0
1992,41.0,33.1
1993,46.9,35.1
1994,32.0,24.1
1995,18.0,-0.9
1996,27.0,15.1
1997,64.0,37.0
1998,55.9,34.0
1999,9.0,-0.9
2000,37.9,26.1
2001,28.4,19.0
2002,37.9,12.0
2003,34.0,15.1
2004,33.1,28.4
2005,36.0,30.0
2006,43.0,37.4
2007,52.0,33.1
2008,32.0,18.0
2009,37.0,17.1
2010,18.0,1.0
2011,36.0,19.0
2012,41.0,12.9
2013,36.0,12.9
2014,30.9,16.0
2015,34.0,12.9
2016,30.9,21.9
2017,39.0,9.0
2018,17.1,0.0
