YEAR,MAX,MIN
1947,98.2,82.4
1948,97.3,71.2
1949,89.2,60.3
1950,85.3,61.3
1951,73.4,46.4
1952,78.3,49.3
1953,88.3,57.4
1954,84.4,72.3
1955,79.3,57.4
1956,70.3,51.3
1957,72.3,65.3
1958,76.3,60.3
1959,92.3,71.1
1960,82.4,66.9
1961,73.4,54.3
1962,94.3,71.4
1963,82.9,66.4
1964,78.4,45.3
1965,80.1,46.0
1966,73.0,50.0
1967,75.9,48.9
1968,91.0,67.3
1969,86.0,59.0
1973,73.9,63.0
1974,75.0,55.9
1975,91.0,79.0
1976,84.0,68.9
1977,77.0,55.9
1978,86.0,70.0
1979,81.9,55.9
1980,86.0,57.0
1981,86.0,59.9
1982,84.9,55.9
1983,90.0,59.0
1984,73.9,51.1
1985,79.0,59.0
1986,77.0,54.0
1987,73.0,51.1
1988,84.0,52.0
1989,73.9,66.0
1990,82.9,64.0
1991,87.1,61.0
1992,88.0,66.0
1993,91.0,68.0
1994,86.0,57.0
1995,88.0,60.1
1996,82.0,60.1
1997,77.0,64.0
1998,87.1,66.2
1999,73.9,66.2
2000,84.0,64.9
2001,79.0,66.2
2002,82.9,66.9
2003,86.0,57.9
2004,79.0,64.9
2005,75.9,57.0
2006,89.1,61.0
2007,87.1,69.1
2008,87.1,63.0
2009,79.0,54.0
2010,84.0,64.0
2011,91.9,62.1
2012,93.9,64.0
2013,86.0,60.1
2014,88.0,68.0
2015,77.0,55.0
2016,84.0,60.1
2017,79.0,60.1
2018,80.1,60.1
