YEAR,MAX,MIN
1947,40.3,22.5
1948,6.4,-10.7
1949,26.4,18.3
1950,40.3,16.3
1951,41.4,32.4
1952,55.4,35.4
1953,32.4,24.4
1954,12.4,-9.6
1955,34.3,12.4
1956,34.3,26.4
1957,12.4,-3.6
1958,32.4,26.4
1959,11.3,-0.9
1960,33.4,19.9
1961,49.3,28.0
1962,7.0,-4.0
1963,26.4,-11.6
1964,34.3,19.0
1965,19.0,3.0
1966,10.4,-5.6
1967,36.0,6.1
1968,38.3,18.0
1969,37.4,35.1
1973,55.9,42.1
1974,41.9,30.9
1975,33.1,12.9
1976,14.0,1.9
1977,3.9,-12.1
1978,25.0,7.9
1979,34.0,9.9
1980,55.9,37.0
1981,28.9,5.0
1982,8.1,-25.1
1983,25.0,9.0
1984,18.0,-6.0
1985,21.9,10.9
1986,53.1,37.0
1987,30.0,19.9
1988,46.0,32.0
1989,43.0,19.9
1990,57.0,36.0
1991,36.0,24.1
1992,32.0,19.9
1993,33.1,10.9
1994,10.0,-16.1
1995,41.0,30.0
1996,54.0,37.9
1997,3.0,-9.0
1998,28.9,26.1
1999,41.0,15.1
2000,37.0,19.0
2001,30.9,23.0
2002,33.8,12.0
2003,27.0,9.0
2004,34.0,24.1
2005,14.0,1.9
2006,46.9,30.0
2007,23.0,9.0
2008,39.9,16.0
2009,24.8,-8.0
2010,28.9,19.0
2011,32.0,6.1
2012,45.0,26.1
2013,36.0,16.0
2014,30.9,12.0
2015,42.1,23.0
2016,30.0,1.0
2017,39.0,30.2
2018,26.1,3.9
