YEAR,MAX,MIN
1947,81.3,64.4
1948,83.3,69.3
1949,88.3,67.3
1950,84.4,66.4
1951,77.4,64.4
1952,91.2,70.3
1953,93.4,61.3
1954,90.3,58.3
1955,78.3,53.4
1956,92.3,76.3
1957,74.3,60.3
1958,76.3,55.4
1959,90.3,60.1
1960,75.9,57.4
1961,76.3,47.3
1962,83.3,57.9
1963,88.3,48.4
1964,82.4,60.1
1965,79.0,50.0
1966,88.0,66.0
1967,79.0,57.0
1968,86.4,64.4
1969,66.4,59.0
1973,75.0,57.9
1974,66.9,53.1
1975,82.0,71.1
1976,77.0,63.0
1977,88.0,70.0
1978,81.0,59.9
1979,69.1,48.9
1980,82.0,62.1
1981,87.1,55.0
1982,82.0,44.1
1983,93.0,61.0
1984,84.0,61.0
1985,81.0,57.9
1986,82.9,54.0
1987,90.0,57.9
1988,91.9,60.1
1989,89.1,64.0
1990,78.1,48.9
1991,81.0,57.0
1992,73.9,51.1
1993,87.1,55.9
1994,73.0,59.0
1995,91.0,63.0
1996,79.0,64.0
1997,93.0,75.0
1998,93.9,72.0
1999,84.9,71.1
2000,84.9,57.0
2001,81.0,50.0
2002,91.9,64.0
2003,91.9,61.0
2004,82.0,54.0
2005,96.1,75.9
2006,82.0,51.1
2007,77.0,62.1
2008,82.0,55.0
2009,93.9,71.1
2010,87.1,64.9
2011,71.1,60.1
2012,93.9,62.1
2013,89.1,68.0
2014,87.1,66.0
2015,82.0,60.1
2016,82.0,62.1
2017,82.9,61.0
2018,81.0,62.1
