YEAR,MAX,MIN
1947,78.3,59.4
1948,82.4,63.3
1949,84.4,70.3
1950,88.3,63.3
1951,74.3,52.3
1952,93.4,76.3
1953,87.3,71.2
1954,96.3,68.4
1955,72.3,62.4
1956,87.3,62.4
1957,77.4,53.4
1958,75.4,57.4
1959,91.4,70.0
1960,80.4,55.9
1961,75.4,52.0
1962,87.4,57.9
1963,90.3,53.1
1964,85.3,57.9
1965,73.0,50.0
1966,90.0,70.0
1967,71.1,52.0
1968,72.0,58.3
1969,96.4,60.1
1973,82.9,51.1
1974,70.0,48.9
1975,79.0,66.9
1976,79.0,59.9
1977,88.0,65.8
1978,82.9,68.9
1979,80.1,43.9
1980,89.1,61.9
1981,87.1,61.9
1982,82.0,53.1
1983,93.0,61.0
1984,79.0,55.0
1985,84.0,51.1
1986,75.9,41.0
1987,91.0,60.1
1988,102.9,80.1
1989,89.1,55.9
1990,82.9,48.9
1991,86.0,57.0
1992,80.1,46.9
1993,87.1,64.9
1994,84.0,55.9
1995,93.9,63.0
1996,79.0,55.9
1997,90.0,71.1
1998,95.0,79.0
1999,87.1,64.0
2000,86.0,64.0
2001,84.9,50.0
2002,91.9,64.0
2003,91.9,66.0
2004,71.1,50.0
2005,96.1,69.1
2006,82.0,51.1
2007,89.1,63.0
2008,82.0,55.0
2009,93.9,75.0
2010,84.0,62.1
2011,79.0,57.9
2012,93.9,64.0
2013,91.9,66.9
2014,87.1,60.1
2015,79.0,60.1
2016,89.1,62.1
2017,75.0,54.0
2018,80.1,61.0
