YEAR,MAX,MIN
1947,77.4,70.3
1948,86.4,53.4
1949,84.4,57.4
1950,70.3,53.4
1951,69.3,50.4
1952,75.4,48.4
1953,86.4,55.4
1954,91.2,61.3
1955,82.4,54.3
1956,78.3,65.3
1957,70.3,60.3
1958,80.2,69.3
1959,88.3,60.1
1960,93.4,72.3
1961,78.4,64.0
1962,85.3,55.4
1963,67.3,55.9
1964,86.0,69.1
1965,74.3,57.9
1966,80.1,66.0
1967,78.1,55.9
1968,84.0,66.9
1969,78.1,73.0
1973,75.9,68.9
1974,66.0,46.9
1975,78.1,62.1
1976,84.9,59.9
1977,84.9,66.9
1978,82.0,52.0
1979,78.1,55.9
1980,84.9,59.0
1981,75.0,59.0
1982,77.0,45.0
1983,95.0,60.1
1984,71.1,46.9
1985,88.0,71.1
1986,82.9,68.0
1987,84.0,48.9
1988,81.0,60.1
1989,75.9,53.1
1990,91.0,59.0
1991,86.0,57.9
1992,79.0,50.0
1993,73.9,53.1
1994,68.0,53.1
1995,87.1,59.0
1996,84.0,62.1
1997,71.1,46.9
1998,79.0,63.0
1999,91.9,66.0
2000,81.0,60.8
2001,84.9,62.1
2002,84.0,59.0
2003,78.1,57.2
2004,84.0,62.1
2005,84.0,55.9
2006,78.1,53.1
2007,89.1,63.0
2008,77.0,62.1
2009,75.2,55.9
2010,70.0,51.1
2011,73.9,61.0
2012,90.0,70.0
2013,84.0,57.0
2014,84.9,61.0
2015,91.0,68.0
2016,80.1,55.9
2017,84.0,57.0
2018,91.9,70.0
