YEAR,MAX,MIN
1947,80.2,66.4
1948,84.4,54.3
1949,80.2,56.3
1950,79.3,54.3
1951,62.4,40.3
1952,83.3,56.3
1953,86.4,62.4
1954,65.3,50.4
1955,85.3,61.3
1956,72.3,53.4
1957,78.3,50.4
1958,77.4,59.4
1959,84.4,61.0
1960,73.4,57.4
1961,86.4,50.0
1962,83.3,56.3
1963,87.4,64.0
1964,74.3,46.9
1965,82.0,59.0
1966,86.0,70.0
1967,79.0,61.0
1968,87.4,62.4
1969,73.4,46.9
1973,79.0,63.0
1974,80.1,66.0
1975,79.0,66.0
1976,79.0,54.0
1977,95.9,65.8
1978,79.9,50.0
1979,86.9,62.1
1980,81.0,50.0
1981,86.0,54.9
1982,69.1,43.0
1983,79.0,52.0
1984,87.1,66.9
1985,70.0,44.1
1986,82.0,54.0
1987,86.0,52.0
1988,88.0,45.0
1989,77.0,48.9
1990,61.0,42.1
1991,71.1,51.1
1992,77.0,57.9
1993,71.1,44.1
1994,87.1,43.0
1995,80.1,54.0
1996,73.9,46.9
1997,75.9,48.0
1998,61.0,50.0
1999,88.0,61.0
2000,62.1,51.8
2001,57.9,46.0
2002,69.8,51.8
2003,78.1,46.9
2004,77.0,44.1
2005,87.1,57.0
2006,81.0,48.0
2007,71.1,53.1
2008,87.1,54.0
2009,79.0,42.1
2010,82.9,57.0
2011,91.9,62.1
2012,75.0,57.0
2013,73.4,54.0
2014,75.9,52.0
2015,80.1,55.4
2016,79.0,61.0
2017,91.9,62.1
2018,80.1,55.0
