YEAR,MAX,MIN
1947,79.3,52.3
1948,79.3,53.4
1949,70.3,53.4
1950,88.3,59.4
1951,70.3,45.3
1952,90.3,63.3
1953,67.3,50.4
1954,79.3,65.3
1955,70.3,58.3
1956,80.2,63.3
1957,80.2,51.3
1958,80.2,46.4
1959,92.3,64.0
1960,64.4,52.0
1961,85.3,57.9
1962,77.4,53.4
1963,91.4,67.3
1964,81.3,55.0
1965,79.0,63.0
1966,80.1,54.0
1967,77.0,69.1
1968,91.4,73.0
1969,64.4,54.3
1973,81.0,61.0
1974,75.0,64.0
1975,68.0,52.0
1976,87.1,59.9
1977,77.9,45.9
1978,81.9,65.8
1979,90.0,68.9
1980,80.1,64.0
1981,86.0,54.0
1982,91.9,59.0
1983,72.0,51.1
1984,89.1,66.0
1985,82.9,39.0
1986,80.1,53.1
1987,88.0,55.9
1988,93.0,64.0
1989,84.9,57.9
1990,80.1,54.0
1991,80.1,50.0
1992,82.9,50.0
1993,73.0,48.0
1994,90.0,57.9
1995,91.0,60.1
1996,73.0,51.1
1997,64.0,57.2
1998,69.1,46.0
1999,88.0,70.0
2000,78.1,45.0
2001,66.9,53.6
2002,77.0,48.9
2003,77.0,48.9
2004,87.1,60.1
2005,91.9,61.0
2006,82.9,53.1
2007,90.0,70.0
2008,87.1,69.1
2009,73.0,51.1
2010,75.9,54.0
2011,96.1,75.9
2012,82.0,52.0
2013,68.0,52.0
2014,84.0,48.9
2015,81.0,52.0
2016,82.0,55.9
2017,77.0,54.0
2018,81.0,48.0
